1,Counter-Strike,2000,0,0,0,88,0,68991,0,9.99,9.99,13033334
749,"UNCORPOREAL - Fluffy!",2016,0,0,0,0,0,0,0,0,0,33359
750,"Simple VR Video Player",2016,0,0,0,0,0,0,0,7.99,7.99,11299
751,"Save the Universe Please!",2016,0,0,0,0,0,0,0,2.99,2.99,0
752,DogFighter,2010,0,0,0,0,0,325,29,2.99,2.99,282655
753,"Mahjong Deluxe 2: Astral Planes",2016,0,0,0,0,0,0,0,2.99,2.99,18114
754,"Kitty Cat: Jigsaw Puzzles",2016,0,0,0,0,0,0,0,1.99,1.99,18473
755,"Puppy Dog: Jigsaw Puzzles",2016,0,0,0,0,0,0,0,1.99,1.99,18294
756,Limberjack,2016,0,0,0,0,0,0,11,0,0,23136
757,"Jockey Rush",2016,0,0,0,0,0,0,0,19.99,19.99,0
758,"Wild Terra Online",2016,0,0,0,0,0,0,0,0,0,1067
759,"Enigma Prison",2017,0,1,0,0,1,0,0,0,0,0
760,"GI Racing 2.0",2016,0,0,0,0,0,0,0,9.99,9.99,0
761,"Kuraburo Kai",2016,0,0,0,0,0,0,0,4.99,4.99,0
762,Moribund,2016,0,0,0,0,1,0,36,6.99,6.99,0
763,"Insaniquarium! Deluxe",2006,0,1,0,0,0,414,0,4.99,4.99,86626
764,"Transformers: War for Cybertron",2010,0,0,0,75,0,1266,0,19.99,19.99,216834
765,"Rogue Fighter",2016,0,0,0,0,0,0,0,4.99,4.99,0
766,Arcanum,2016,0,0,0,81,0,0,0,5.99,5.99,58647
767,"Riddles Of The Past",2016,0,0,0,0,0,0,31,6.99,6.99,3228
768,Tails,2016,0,1,0,0,0,0,13,7.99,7.99,539
769,"House of Alice",2016,0,0,0,0,0,0,0,9.99,9.99,0
770,"Football VR",2016,0,0,0,0,0,0,0,1.99,1.99,0
771,Endangered,2016,0,0,0,0,0,0,0,4.99,4.99,717
772,"Extravaganza Rising",2016,0,0,1,0,0,0,0,5.99,5.99,4484
773,"Emerland Solitaire: Endless Journey",2016,0,0,0,0,0,0,0,0,0,29593
774,"C.S.S. CITADEL VR",2016,0,0,0,0,0,0,0,7.99,7.99,0
775,Singularity,2010,0,0,0,76,0,1677,0,29.99,29.99,149040
776,"Design it Drive it : Speedboats",2016,0,0,0,0,0,0,0,24.99,24.99,533
777,"Mount Wingsuit",2016,0,0,0,0,1,0,25,14.99,14.99,1614
778,"Clock Simulator",2016,0,0,0,0,0,142,8,0.99,0.99,7533
779,"Acan's Call: Act 1",2016,0,0,0,0,0,0,0,0,0,40892
780,"Axis Football 2016",2016,0,0,0,0,1,0,16,19.99,19.99,1435
781,"Space Ribbon",2016,0,0,0,0,1,0,25,12.99,12.99,1077
782,"VirZOOM Gamepad Emulator",2016,0,0,0,0,0,0,0,0,0,21701
783,"Venture Forth",2016,0,0,0,0,0,0,93,19.99,19.99,0
784,"UNCORPOREAL - Alcatraz Island Lofts",2016,0,0,0,0,0,0,0,0,0,31745
785,"My Own Pet",2016,0,0,0,0,0,0,0,5.99,5.99,0
786,"Call of Duty: Modern Warfare 3",2011,17,0,4,0,0,19250,76,39.99,39.99,3398675
787,"Blue Solar: Chaos War",2016,0,0,0,0,0,0,0,3.99,3.99,2152
788,Stars,2016,0,0,0,0,0,0,5,5.99,5.99,1435
789,"Puzzle Blocks",2016,0,0,0,0,0,0,0,9.99,9.99,0
790,"Hold the door!",2016,0,0,0,0,0,0,0,0,0,21163
791,"Black Moon Chronicles",2016,0,0,0,0,0,0,0,5.99,5.99,2690
792,Outreach,2017,0,0,0,0,0,0,0,0,0,0
793,"Torch Cave",2016,0,0,0,0,0,0,0,3.99,3.99,26185
794,Sekwere,2016,0,0,1,0,0,0,54,0.99,0.99,8250
795,"Dropship Down",2016,0,0,0,0,0,0,41,4.99,4.99,1973
796,Francisca,2016,0,0,0,0,0,172,0,0.99,0.99,8967
797,"Call of Duty: Modern Warfare 3 - Multiplayer",2011,17,0,4,0,0,19250,76,39.99,39.99,3398675
798,REED,2016,0,0,0,0,1,0,0,1.99,1.99,5380
799,"The Orb Chambers II",2016,0,0,0,0,0,0,40,6.99,6.99,14707
800,"Don't Disturb",2016,0,0,0,0,0,0,0,3.49,3.49,1076
801,"Slayer Shock",2016,0,0,0,0,1,0,0,0,0,533
802,"StoneBack | Prehistory",2016,0,0,0,0,0,0,0,1.99,1.99,4484
803,"Star Project",2016,0,0,0,0,0,0,0,1.99,1.99,2870
804,Totem,2016,0,0,0,0,0,0,0,3.99,3.99,7353
805,Sig.Null,2016,0,0,0,0,1,0,0,0,0,8609
806,"Hikikomori No Chuunibyou",2016,0,0,0,0,0,0,13,1.99,1.99,1077
807,"Call of Duty: Black Ops",2010,17,0,4,81,0,11095,68,39.99,39.99,3628063
808,"Phantasmagoria 2",2016,17,0,0,0,0,0,0,5.99,5.99,65821
809,Phantasmagoria,2016,17,0,0,0,0,0,0,9.99,9.99,67256
810,"Invisible Mind",2016,0,0,0,0,0,0,0,4.99,4.99,16321
811,"Anicon - Animal Complex - Cat's Path",2016,0,0,0,0,0,0,0,7.99,7.99,533
812,"Drayt Empire",2016,0,0,0,0,0,0,8,0.99,0.99,13810
813,"Interstellar Logistics Inc",2016,0,0,0,0,0,0,0,4.99,4.99,2152
814,"Super Markup Man",2016,0,0,0,0,0,0,8,3.99,3.99,0
815,"Monsters' Den: Book of Dread",2016,0,0,0,0,0,0,0,4.99,4.99,1793
816,"You Deserve",2016,0,0,0,0,0,0,11,9.99,9.99,5560
817,"Call of Duty: Black Ops - Multiplayer",2010,17,0,4,81,0,11095,68,39.99,39.99,3628063
818,Moira,2017,0,1,0,0,1,0,0,0,0,0
819,"Heartomics: Lost Count",2017,0,0,0,0,1,0,0,0,0,1793
820,"Boulder Dash 30th Anniversary",2016,0,0,2,0,1,0,53,14.99,13.49,1793
821,"Warhammer 40000: Sanctus Reach",2016,0,0,0,0,0,0,0,0,0,0
822,"Tangled Up!",2016,0,0,0,0,0,0,60,4.99,4.99,803
823,Redactem,2016,0,1,0,0,1,0,24,3.99,3.99,51294
824,"Airport Fire Department - The Simulation",2016,0,0,0,0,0,0,8,14.99,14.99,6636
825,"Firefighters - The Simulation",2016,0,0,0,0,0,0,8,14.99,14.99,7174
826,"Plant Fire Department - The Simulation",2016,0,0,0,0,0,0,8,14.99,14.99,2870
827,"Professional Construction - The Simulation",2016,0,0,0,0,0,0,10,14.99,14.99,7533
828,"For The Glory",2009,0,0,0,0,0,0,0,9.99,9.99,28337
829,"Strike.is: The Game",2016,0,0,0,0,0,1035,0,0,0,408020
830,"The Multidimensional Underwear Drawer",2016,0,1,0,0,0,0,30,24.99,24.99,0
831,"The Last Sniper VR",2016,0,1,0,0,0,0,0,9.99,7.49,7174
832,"50 years",2016,0,0,0,0,0,0,33,4.99,4.99,5022
833,"Quest for Glory Collection",2016,0,0,0,0,0,0,0,9.99,9.99,47348
834,"Voodoo Garden",2016,0,0,0,0,0,159,33,2.99,2.99,12016
835,"Tank Hero VR",2016,18,0,0,0,0,0,10,19.99,19.99,0
836,"Pixel Puzzles Ultimate - Puzzle Pack: Reptiles",2016,0,0,0,0,1,0,0,0,0,0
837,"The Janitor",2016,0,0,0,0,0,0,6,1.99,1.99,1435
838,"Arsenal of Democracy",2010,0,0,0,0,0,125,0,9.99,2.49,55957
839,"The Return Home",2016,0,0,0,0,0,0,0,0.99,0.99,13989
840,"Calm Down Stalin",2016,0,0,0,0,0,150,16,3.99,3.99,12734
841,"Legends of Azulgar",2016,0,0,0,0,0,0,0,0,0,10761
842,"Heroes from the Past: Joan of Arc",2016,0,0,0,0,0,0,0,6.99,6.99,0
843,"The Agency of Anomalies: Mystic Hospital Collector's Edition",2016,0,0,0,0,0,0,0,12.99,12.99,533
844,"Off the Record: The Italian Affair Collector's Edition",2016,0,0,0,0,0,0,0,12.99,12.99,533
845,"Echoes of the Past: Kingdom of Despair Collector's Edition",2016,0,0,0,0,0,0,0,12.99,12.99,0
846,"Fairy Maids",2016,0,0,0,0,0,0,0,6.99,6.99,533
847,"Black Hat Cooperative",2016,0,0,0,0,0,0,0,9.99,9.99,1255
848,"Red is Dead",2016,0,0,0,0,0,0,0,1.99,1.99,535
849,"Hearts of Iron III: Semper Fi Expansion",2010,0,0,3,65,0,0,0,4.99,1.69,0
850,"Dungeon Punks",2016,0,0,0,0,0,0,28,14.99,14.99,1067
851,"Frantic Freighter",2016,0,0,0,0,0,0,10,3.99,3.99,0
852,"Andels & Demigods",2016,0,0,0,0,0,0,0,0,0,18473
853,"miniLAW: Ministry of Law",2016,0,0,0,0,1,0,0,7.99,7.99,803
854,"Samurai Wars",2016,0,0,0,0,0,0,0,1.99,1.99,0
855,"Maraiyum: Rise of the Setting Sun",2016,0,0,0,0,0,0,24,9.99,9.99,535
856,"Super Star",2016,17,0,0,0,0,340,32,7.99,7.99,24392
857,"Deserted: The Story of Peter",2016,0,0,0,0,0,0,0,5.99,5.99,0
858,"Dig 4 Destruction",2016,0,0,3,0,0,0,30,11.99,11.99,3946
859,"Roomscale Tower",2016,0,0,0,0,0,0,0,14.99,14.99,1076
860,Magicka,2011,0,1,24,74,1,17631,88,9.99,9.99,3643666
861,"Zombie Camp",2016,0,0,0,0,0,0,0,1.99,1.99,8429
862,NEO-NOW!,2016,0,0,0,0,0,0,0,4.99,4.99,8071
863,"Space Rangers: Quest",2016,0,0,0,0,0,0,51,9.99,9.99,0
864,"Mahluk:Dark demon",2016,0,0,0,0,1,0,13,1.99,1.99,6995
865,"The Fallen Kingdom",2016,0,0,0,0,0,0,0,7.99,7.99,6098
866,"911 Operator",2016,0,0,0,0,0,0,0,0,0,3228
867,"The Seeker",2016,0,0,0,0,0,0,16,1.99,1.99,2152
868,"Starship Disco",2016,0,0,0,0,0,0,9,9.99,9.99,0
869,"Zuma Deluxe",2006,0,1,0,0,0,118,0,4.99,4.99,55598
870,"The Kings' Crusade",2010,0,0,3,71,0,0,0,9.99,9.99,79273
871,Void,2016,0,0,0,0,0,0,0,4.99,4.99,3587
872,"Elven Assassin",2016,0,0,0,0,0,0,21,7.99,5.59,1973
873,"A Detective's Novel",2016,0,0,0,0,0,0,0,4.99,4.99,53984
874,"The Life Of Greather",2016,0,0,0,0,0,0,0,1.99,1.99,4663
875,"Candy Smash VR",2016,0,0,0,0,0,0,0,9.99,9.99,5022
876,"Star Tactics",2016,0,0,0,0,0,0,11,7.99,7.99,7712
877,"Will of the Gods",2016,0,0,0,0,1,0,9,2.99,2.99,717
878,"Detective Hank and the Golden Sneeze",2016,0,0,0,0,0,0,0,9.99,9.99,1435
879,"Chernobyl VR Project",2016,0,0,0,0,0,0,0,0,0,0
880,"Planet Nomads",2017,0,0,0,0,0,0,0,0,0,2511
881,"Elven Legacy: Magic",2009,0,0,0,0,0,0,0,1.99,1.99,50039
882,"Russian VR Coasters",2016,0,0,0,0,1,0,0,5.75,5.75,717
883,"Graveyard Smash",2016,0,0,0,0,0,0,10,2.99,2.99,2332
884,"Happy Pong",2016,0,0,0,0,1,0,19,2.99,2.99,533
885,"The Cold War Era",2016,0,0,1,0,0,0,10,4.99,4.99,533
886,"Rage of the Battlemage",2016,0,0,0,0,0,0,0,3.99,3.99,0
887,Optika,2016,0,0,1,0,0,102,5,4.99,4.99,8788
888,"Malazard: The Master of Magic",2016,0,0,0,0,0,0,13,7.99,7.99,897
889,"The Watchmaker",2017,0,0,0,0,1,0,0,0,0,0
890,"The God's Chain",2016,0,0,0,0,0,0,0,7.99,7.99,69050
891,"Elven Legacy: Siege",2009,0,0,0,0,0,0,0,1.99,1.99,49680
892,"Hover Havoc",2016,0,0,0,0,1,0,10,9.99,9.99,0
893,"SaberSaw VR",2016,0,0,0,0,0,0,0,6.99,4.89,0
894,"Grid Legion Storm",2016,0,0,0,0,0,0,0,5.99,5.99,1973
895,Broomball,2016,0,0,0,0,0,0,0,0,0,30310
896,"FARIA: Ghosts of the Stream",2016,0,0,0,0,1,0,0,1.99,1.99,0
897,Woven,2017,0,1,0,0,0,0,0,0,0,0
898,Blockships,2016,0,0,0,0,0,0,0,6.99,6.99,0
899,"Music Maker 2017 Steam Edition",2016,0,0,0,0,0,0,0,59.99,59.99,0
900,"Music Maker 2017 Premium Steam Edition",2016,0,0,0,0,0,0,0,119.99,119.99,0
901,"Lew Pulsipher's Doomstar",2016,0,0,0,0,0,0,14,9.99,7.49,2870
902,"Elven Legacy: Ranger",2009,0,0,0,68,0,0,0,1.99,1.99,51115
903,Slavistan,2016,0,0,0,0,0,274,0,1.99,1.99,7891
904,"Sorcery! Part 4",2016,0,0,0,0,0,0,0,0,0,8250
905,"MXGP2 - The Official Motocross Videogame Compact",2016,0,0,0,0,0,0,10,9.99,9.99,1255
906,"Brick Stack VR",2016,0,0,0,0,0,0,10,3.99,3.99,0
907,"Castle Invasion: Throne Out",2016,0,0,0,0,0,0,19,4.99,4.99,0
908,"Pixel Puzzles 2: RADical ROACH",2016,0,0,0,0,0,0,26,9.99,9.99,1255
909,"Elves Adventure",2016,0,0,0,0,0,0,0,1.99,1.99,48604
910,Warcube,2016,0,0,0,0,0,0,0,0,0,0
911,"Tribe Of Pok",2016,0,0,0,0,0,0,11,11.99,11.99,0
912,"Neon Space 2",2016,0,0,0,0,1,0,17,0.99,0.99,23136
913,"Victoria II",2010,0,0,10,75,0,2640,0,19.99,4.99,401743
914,"King of Spin VR",2016,0,0,0,0,0,0,0,29.99,29.99,0
915,Pathologic,2017,0,0,0,0,1,0,0,0,0,717
916,"Diamond Joyce and the Secrets of Crystal Cave",2016,0,0,0,0,1,0,0,0,0,0
917,"GooCubelets: The Void",2016,0,0,0,0,0,0,0,1.99,1.99,27082
918,"The Crystal Nebula",2016,0,0,0,0,0,0,0,1.99,1.99,6098
919,"Fire Farm VR",2016,0,0,0,0,0,0,0,4.99,4.99,0
920,Glaive,2016,0,0,0,0,0,0,0,2.99,2.99,0
921,Whispers,2016,0,0,0,0,0,0,0,4.99,3.49,12734
922,"Victoria: Revolutions",2010,0,0,0,0,0,0,0,9.99,2.49,153344
923,"MAGIX PC Check & Tuning 2017",2016,0,0,0,0,0,0,0,49.99,49.99,0
924,"Shop Heroes",2016,0,0,0,0,0,930,0,0,0,246068
925,"Dragon Bros",2016,0,0,0,0,1,0,0,0,0,0
926,"VR Fractals",2016,0,1,0,0,1,0,0,1.99,1.99,0
927,"My Lil' Donut",2016,0,0,0,0,0,0,0,0,0,20446
928,"Quip Anomaly",2016,0,0,0,0,0,0,21,1.99,1.99,717
929,"Archmage Rises",2017,0,0,0,0,1,0,0,0,0,0
930,"Party Panic",2016,0,0,0,0,1,0,0,16.99,16.99,1973
931,"Going Up",2016,0,0,0,0,0,0,9,9.99,9.99,0
932,"Sky Valley",2016,0,0,0,0,0,0,13,1.99,1.99,6995
933,"Sword of the Stars II: Enhanced Edition",2012,0,0,0,65,0,643,14,19.99,19.99,161235
934,"Five Nights at Freddy's: Sister Location",2016,0,0,0,0,0,0,0,0,0,184192
935,ORBITAL,2016,0,0,0,0,0,0,0,0.99,0.99,5380
936,"Dinosaur Forest",2016,0,0,0,0,1,0,0,0,0,1793
937,"AM Model Viewer",2016,0,0,0,0,0,0,0,9.99,9.99,0
938,"Twisty's Asylum Escapades",2016,0,0,0,0,0,0,0,0,0,0
939,"Think Space",2016,0,0,0,0,0,0,0,9.99,9.99,1338
940,"Goo Saga - HD Edition",2016,0,0,0,0,1,0,0,0,0,4663
941,"The Dungeons of Castle Madness",2016,0,0,0,0,0,0,19,9.99,9.99,0
942,Unexplored,2016,0,0,0,0,0,0,52,9.99,9.99,1255
943,"Pong Champion VR",2016,0,0,0,0,0,0,0,9.99,9.99,0
944,"Front Mission Evolved",2010,0,0,5,63,0,569,27,9.99,9.99,282117
945,DOGOS,2016,0,0,0,0,1,0,15,11.99,11.99,1435
946,"Baseball Mogul Diamond",2016,0,0,0,0,0,0,0,14.99,14.99,5560
947,"Tesla's Tower: The Wardenclyffe Mystery",2016,0,0,0,0,0,0,0,6.99,6.99,897
948,"The Wire",2016,0,0,0,0,0,0,0,0,0,20267
949,"Lily´s Epic Quest",2016,0,0,0,0,0,0,0,9.99,9.99,0
950,"The Wizard's Lair",2016,0,0,0,0,0,0,10,4.99,4.99,1255
951,"Black Sand Drift",2016,0,0,1,0,0,0,0,0.99,0.99,8609
952,"Gone In November",2016,0,0,1,0,0,233,0,0.99,0.99,12016
953,"Robotpencil Presents: Armor Design: Sci-Fi: Reference",2016,0,0,0,0,1,0,0,0,0,0
954,"World of Zoo",2009,0,1,0,0,0,0,0,14.99,14.99,50397
955,"Robotpencil Presents: Armor Design: Sci-Fi: Study",2016,0,0,0,0,1,0,0,0,0,0
956,"Robotpencil Presents: Armor Design: Sci-Fi: Demo",2016,0,0,0,0,1,0,0,0,0,0
957,"Robotpencil Presents: Armor Design: Sci-Fi: Touch Up",2016,0,0,0,0,1,0,0,0,0,0
958,"Robotpencil Presents: Armor Design: Sci-Fi: Bonus Demo",2016,0,0,0,0,1,0,0,0,0,0
959,"Robotpencil Presents: Armor Design: Fantasy: Reference",2016,0,0,0,0,1,0,0,0,0,0
960,"Robotpencil Presents: Armor Design: Fantasy: Study",2016,0,0,0,0,1,0,0,0,0,0
961,"Robotpencil Presents: Armor Design: Fantasy: Demo",2016,0,0,0,0,1,0,0,0,0,0
962,"Robotpencil Presents: Armor Design: Fantasy: Touch-Up",2016,0,0,0,0,1,0,0,0,0,0
963,"Robotpencil Presents: Adding Lighting to Your Lines: Set-up Graphic Reads",2016,0,0,0,0,1,0,0,0,0,0
964,"Robotpencil Presents: Adding Lighting to Your Lines: Add in Lights and Form",2016,0,0,0,0,1,0,0,0,0,0
965,"Metro 2033",2010,0,0,0,81,1,15639,48,14.99,14.99,4710079
966,"Robotpencil Presents: Brushwork Strategies for Materials: Brushwork",2016,0,0,0,0,1,0,0,0,0,0
967,"Robotpencil Presents: Brushwork Strategies for Materials: Applying Color",2016,0,0,0,0,1,0,0,0,0,0
968,"Zombitatos the end of the Pc master race",2016,0,0,0,0,0,0,0,1.99,1.21,3228
969,"BlackSmith HIT",2016,0,0,0,0,1,0,16,0.99,0.99,23315
970,"Fly and Destroy",2016,0,0,0,0,1,0,25,1.99,1.99,22598
971,"Office Freakout",2016,0,0,0,0,0,0,0,0,0,897
972,"$1 Ride",2016,0,0,0,0,0,0,0,0.99,0.99,7353
973,"GALER: Plague of Heroes",2016,0,0,0,0,0,0,0,0,0,0
974,"Totally Accurate Battle Simulator",2017,0,0,0,0,0,0,0,0,0,535
975,"NASCAR Heat Evolution",2016,0,0,10,0,1,0,53,59.99,59.99,1435
976,"AstroPop Deluxe",2006,0,1,0,0,0,0,0,4.99,4.99,26544
977,"The Haunted: Hells Reach",2011,17,0,0,51,0,398,28,8.99,8.99,59903
978,"Kindred Spirits on the Roof Drama CD Vol.4: Kindred Spirits Pop Show (Disc 2)",2016,0,0,0,0,1,0,0,0,0,0
979,"Kindred Spirits on the Roof Drama CD Vol.4: Kyuusei Radio (Disc 1)",2016,0,0,0,0,1,0,0,0,0,0
980,Haven,2016,0,0,0,0,0,0,0,4.99,4.99,5201
981,"Sneak Thief",2016,0,0,0,0,0,0,0,9.99,9.99,13272
982,CrapsVR,2016,0,0,0,0,0,0,0,9.99,9.99,0
983,"SCP 087. Re",2016,0,0,0,0,0,0,0,5.99,5.99,3587
984,"ROD: Revolt Of Defense",2016,0,0,0,0,0,367,0,0.99,0.99,18832
985,"PROJECT XINATRA",2016,0,0,0,0,0,0,0,4.99,4.99,0
986,"Aircraft War X",2016,0,0,0,0,0,0,0,2.99,2.99,54702
987,"Domino VR",2016,0,0,0,0,0,0,4,3.99,3.99,0
988,"M.U.D. TV",2010,0,0,0,53,0,131,0,9.99,9.99,45017
989,"Painted Legend",2016,0,0,0,0,0,0,0,4.99,4.99,0
990,"Flat Heroes",2016,0,0,0,0,0,0,0,14.99,14.99,1076
991,"Won't You Be My Laser?",2016,0,0,0,0,1,0,25,0.99,0.99,8071
992,"Broken Armor",2016,0,0,1,0,1,0,22,2.99,2.99,0
993,"Meteor Crush VR",2016,0,0,0,0,0,0,0,0.99,0.99,0
994,"Mini Z Racers Turbo",2016,0,0,0,0,1,0,13,4.99,4.99,0
995,Beerman,2016,0,0,0,0,0,0,0,4.99,4.99,0
996,SizeBlock,2016,0,0,0,0,0,0,0,1.99,1.99,7174
997,"Handsome Mr. Frog",2016,0,0,1,0,1,0,11,0.99,0.99,897
998,"Sceelix - Procedural Power",2016,0,0,0,0,0,0,0,75,75,0
999,"Nancy Drew: Warnings at Waverly Academy",2010,0,0,0,76,0,0,15,6.99,6.99,13989
1000,"Super VR Trainer",2016,0,0,0,0,0,0,20,9.99,9.99,717
